line,file,message
88,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_http_filters.h,"Member GenerateFilterConfig(const XdsResourceType::DecodeContext &context, XdsExtension extension, ValidationErrors *errors) const =0 (function) of class grpc_core::XdsHttpFilterImpl is not documented."
94,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_http_filters.h,"Member GenerateFilterConfigOverride(const XdsResourceType::DecodeContext &context, XdsExtension extension, ValidationErrors *errors) const =0 (function) of class grpc_core::XdsHttpFilterImpl is not documented."
99,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_http_filters.h,Member channel_filter() const =0 (function) of class grpc_core::XdsHttpFilterImpl is not documented.
103,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_http_filters.h,Member ModifyChannelArgs(const ChannelArgs &args) const (function) of class grpc_core::XdsHttpFilterImpl is not documented.
113,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_http_filters.h,"Member GenerateServiceConfig(const FilterConfig &hcm_filter_config, const FilterConfig *filter_config_override, absl::string_view filter_name) const =0 (function) of class grpc_core::XdsHttpFilterImpl is not documented."
119,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_http_filters.h,Member IsSupportedOnClients() const =0 (function) of class grpc_core::XdsHttpFilterImpl is not documented.
122,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_http_filters.h,Member IsSupportedOnServers() const =0 (function) of class grpc_core::XdsHttpFilterImpl is not documented.
125,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_http_filters.h,Member IsTerminalFilter() const (function) of class grpc_core::XdsHttpFilterImpl is not documented.
56,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_lb_policy_registry.h,"Member ConvertXdsLbPolicyConfig(const XdsResourceType::DecodeContext &context, const envoy_config_cluster_v3_LoadBalancingPolicy *lb_policy, ValidationErrors *errors, int recursion_depth=0) const (function) of class grpc_core::XdsLbPolicyRegistry is not documented."
41,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_lb_policy_registry.h,"Member ConvertXdsLbPolicyConfig(const XdsLbPolicyRegistry *registry, const XdsResourceType::DecodeContext &context, absl::string_view configuration, ValidationErrors *errors, int recursion_depth)=0 (function) of class grpc_core::XdsLbPolicyRegistry::ConfigFactory is not documented."
46,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_lb_policy_registry.h,Member type()=0 (function) of class grpc_core::XdsLbPolicyRegistry::ConfigFactory is not documented.
193,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member operator==(const XdsListenerResource &other) const (function) of struct grpc_core::XdsListenerResource is not documented.
197,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member ToString() const (function) of struct grpc_core::XdsListenerResource is not documented.
191,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member listener (variable) of struct grpc_core::XdsListenerResource is not documented.
87,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member operator==(const DownstreamTlsContext &other) const (function) of struct grpc_core::XdsListenerResource::DownstreamTlsContext is not documented.
92,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member ToString() const (function) of struct grpc_core::XdsListenerResource::DownstreamTlsContext is not documented.
93,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member Empty() const (function) of struct grpc_core::XdsListenerResource::DownstreamTlsContext is not documented.
84,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member common_tls_context (variable) of struct grpc_core::XdsListenerResource::DownstreamTlsContext is not documented.
85,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member require_client_certificate (variable) of struct grpc_core::XdsListenerResource::DownstreamTlsContext is not documented.
102,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member operator==(const FilterChainData &other) const (function) of struct grpc_core::XdsListenerResource::FilterChainData is not documented.
107,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member ToString() const (function) of struct grpc_core::XdsListenerResource::FilterChainData is not documented.
97,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member downstream_tls_context (variable) of struct grpc_core::XdsListenerResource::FilterChainData is not documented.
100,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member http_connection_manager (variable) of struct grpc_core::XdsListenerResource::FilterChainData is not documented.
153,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member ConnectionSourceType (enumeration) of struct grpc_core::XdsListenerResource::FilterChainMap is not documented.
142,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member SourcePortsMap (typedef) of struct grpc_core::XdsListenerResource::FilterChainMap is not documented.
152,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member SourceIpVector (typedef) of struct grpc_core::XdsListenerResource::FilterChainMap is not documented.
154,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member ConnectionSourceTypesArray (typedef) of struct grpc_core::XdsListenerResource::FilterChainMap is not documented.
167,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member DestinationIpVector (typedef) of struct grpc_core::XdsListenerResource::FilterChainMap is not documented.
170,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member operator==(const FilterChainMap &other) const (function) of struct grpc_core::XdsListenerResource::FilterChainMap is not documented.
174,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member ToString() const (function) of struct grpc_core::XdsListenerResource::FilterChainMap is not documented.
168,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member destination_ip_vector (variable) of struct grpc_core::XdsListenerResource::FilterChainMap is not documented.
135,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member operator==(const CidrRange &other) const (function) of struct grpc_core::XdsListenerResource::FilterChainMap::CidrRange is not documented.
140,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member ToString() const (function) of struct grpc_core::XdsListenerResource::FilterChainMap::CidrRange is not documented.
132,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member address (variable) of struct grpc_core::XdsListenerResource::FilterChainMap::CidrRange is not documented.
133,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member prefix_len (variable) of struct grpc_core::XdsListenerResource::FilterChainMap::CidrRange is not documented.
161,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member operator==(const DestinationIp &other) const (function) of struct grpc_core::XdsListenerResource::FilterChainMap::DestinationIp is not documented.
156,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member prefix_range (variable) of struct grpc_core::XdsListenerResource::FilterChainMap::DestinationIp is not documented.
159,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member source_types_array (variable) of struct grpc_core::XdsListenerResource::FilterChainMap::DestinationIp is not documented.
127,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member operator==(const FilterChainDataSharedPtr &other) const (function) of struct grpc_core::XdsListenerResource::FilterChainMap::FilterChainDataSharedPtr is not documented.
126,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member data (variable) of struct grpc_core::XdsListenerResource::FilterChainMap::FilterChainDataSharedPtr is not documented.
147,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member operator==(const SourceIp &other) const (function) of struct grpc_core::XdsListenerResource::FilterChainMap::SourceIp is not documented.
144,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member prefix_range (variable) of struct grpc_core::XdsListenerResource::FilterChainMap::SourceIp is not documented.
145,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member ports_map (variable) of struct grpc_core::XdsListenerResource::FilterChainMap::SourceIp is not documented.
72,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member operator==(const HttpConnectionManager &other) const (function) of struct grpc_core::XdsListenerResource::HttpConnectionManager is not documented.
78,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member ToString() const (function) of struct grpc_core::XdsListenerResource::HttpConnectionManager is not documented.
54,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member route_config (variable) of struct grpc_core::XdsListenerResource::HttpConnectionManager is not documented.
58,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member http_max_stream_duration (variable) of struct grpc_core::XdsListenerResource::HttpConnectionManager is not documented.
70,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member http_filters (variable) of struct grpc_core::XdsListenerResource::HttpConnectionManager is not documented.
64,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member operator==(const HttpFilter &other) const (function) of struct grpc_core::XdsListenerResource::HttpConnectionManager::HttpFilter is not documented.
68,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member ToString() const (function) of struct grpc_core::XdsListenerResource::HttpConnectionManager::HttpFilter is not documented.
61,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member name (variable) of struct grpc_core::XdsListenerResource::HttpConnectionManager::HttpFilter is not documented.
62,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member config (variable) of struct grpc_core::XdsListenerResource::HttpConnectionManager::HttpFilter is not documented.
182,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member operator==(const TcpListener &other) const (function) of struct grpc_core::XdsListenerResource::TcpListener is not documented.
188,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member ToString() const (function) of struct grpc_core::XdsListenerResource::TcpListener is not documented.
178,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member address (variable) of struct grpc_core::XdsListenerResource::TcpListener is not documented.
179,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member filter_chain_map (variable) of struct grpc_core::XdsListenerResource::TcpListener is not documented.
180,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member default_filter_chain (variable) of struct grpc_core::XdsListenerResource::TcpListener is not documented.
203,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member type_url() const override (function) of class grpc_core::XdsListenerResourceType is not documented.
207,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,"Member Decode(const XdsResourceType::DecodeContext &context, absl::string_view serialized_resource) const override (function) of class grpc_core::XdsListenerResourceType is not documented."
210,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,Member AllResourcesRequiredInSotW() const override (function) of class grpc_core::XdsListenerResourceType is not documented.
212,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_listener.h,"Member InitUpbSymtab(XdsClient *xds_client, upb_DefPool *symtab) const override (function) of class grpc_core::XdsListenerResourceType is not documented."
73,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_resource_type_impl.h,"Member ResourcesEqual(const ResourceData *r1, const ResourceData *r2) const override (function) of class XdsResourceTypeImpl< XdsListenerResourceType, XdsListenerResource > is not documented."
79,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_resource_type_impl.h,"Member CopyResource(const ResourceData *resource) const override (function) of class XdsResourceTypeImpl< XdsListenerResourceType, XdsListenerResource > is not documented."
70,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_resource_type.h,Member type_url() const =0 (function) of class grpc_core::XdsResourceType is not documented.
73,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_resource_type.h,"Member Decode(const DecodeContext &context, absl::string_view serialized_resource) const =0 (function) of class grpc_core::XdsResourceType is not documented."
79,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_resource_type.h,"Member ResourcesEqual(const ResourceData *r1, const ResourceData *r2) const =0 (function) of class grpc_core::XdsResourceType is not documented."
85,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_resource_type.h,Member CopyResource(const ResourceData *resource) const =0 (function) of class grpc_core::XdsResourceType is not documented.
92,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_resource_type.h,Member AllResourcesRequiredInSotW() const (function) of class grpc_core::XdsResourceType is not documented.
98,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_resource_type.h,"Member InitUpbSymtab(XdsClient *xds_client, upb_DefPool *symtab) const =0 (function) of class grpc_core::XdsResourceType is not documented."
38,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_resource_type_impl.h,"Member ResourceType (typedef) of class XdsResourceTypeImpl< XdsListenerResourceType, XdsListenerResource > is not documented."
54,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_resource_type_impl.h,"Member Get() (function) of class XdsResourceTypeImpl< XdsListenerResourceType, XdsListenerResource > is not documented."
61,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_resource_type_impl.h,"Member StartWatch(XdsClient *xds_client, absl::string_view resource_name, RefCountedPtr< WatcherInterface > watcher) (function) of class XdsResourceTypeImpl< XdsListenerResourceType, XdsListenerResource > is not documented."
65,C:/work-Telia/appwatch/grpc/src/core/ext/xds/xds_resource_type_impl.h,"Member CancelWatch(XdsClient *xds_client, absl::string_view resource_name, WatcherInterface *watcher, bool delay_unsubscription=false) (function) of class XdsResourceTypeImpl< XdsListenerResourceType, XdsListenerResource > is not documented."
38,C:/work-Telia/appwatch/grpc/src/core/ext/filters/client_channel/lb_policy/xds/xds_attributes.h,"Member XdsLocalityAttribute(RefCountedPtr< XdsLocalityName > locality_name, uint32_t weight) (function) of class grpc_core::XdsLocalityAttribute is not documented."
42,C:/work-Telia/appwatch/grpc/src/core/ext/filters/client_channel/lb_policy/xds/xds_attributes.h,Member locality_name() const (function) of class grpc_core::XdsLocalityAttribute is not documented.
46,C:/work-Telia/appwatch/grpc/src/core/ext/filters/client_channel/lb_policy/xds/xds_attributes.h,Member weight() const (function) of class grpc_core::XdsLocalityAttribute is not documented.
